"logFC","AveExpr","t","P.Value","adj.P.Val","B","ProtID","GeneID"
2.33068948711207,32.1734193630733,16.8880057471115,9.96585459505595e-10,1.77292553246045e-06,10.6064293351613,"P27546","Map4"
2.73862336934421,30.1917888203667,15.5283640649839,2.61875508501032e-09,2.32938264811668e-06,10.0413007569227,"Q6A065;H7BX26","Cep170"
-1.64115299008216,30.6657448763866,-11.4293449682266,8.31702192173153e-08,4.12303496563172e-05,7.69367784063239,"A0A2I3BPY7;Q9EP71","Rai14"
5.13097410923391,26.782824177357,11.3176598899563,9.27045523469751e-08,4.12303496563172e-05,7.61233373902902,"Q3V1H1","Ckap2"
-1.24367286915505,34.13716910948,-9.46078391074438,6.50330297129209e-07,0.000231387519718573,6.0823540358006,"F7DBB3;Q3URZ6","Ahnak2"
1.98213316785857,27.2228092663776,8.68518647786862,1.60697137262767e-06,0.000476467011984104,5.3307786997045,"A2AJI0;A2AJI0-2;F6WF36","Map7d1"
-0.835567021624598,37.6413196609627,-8.4211490100032,2.21715863141133e-06,0.000563475029325822,5.05774698641137,"E9Q616","Ahnak"
-1.64891432804612,28.8016901329539,-8.2173698583278,2.85693781068493e-06,0.000572790070652047,4.84074045518495,"B1AUX2;Q61191","Hcfc1"
1.39651535740267,29.9579028110394,8.19181449309799,2.95017621691493e-06,0.000572790070652047,4.81313191874327,"P97855","G3bp1"
6.05549364665643,23.1105036701794,8.12252928195859,3.2197305826422e-06,0.000572790070652047,4.7378326497752,"Q9Z0H8-2;Q9Z0H8","Clip2"
2.28830894885264,26.7534815677273,7.88633112128482,4.35542361730561e-06,0.00070439078319879,4.47615256390104,"Q61166","Mapre1"
4.98857221369314,24.5191725088151,7.71418705674084,5.45018863613218e-06,0.000807990465306595,4.28049457909224,"A0A087WQF1;E9QKH0;E9Q6L0;A0A087WQ95;A0A087WRE8;E9QNY9;A0A087WP42;A0A087WRK0;A0A087WNW8;Q80TV8;A0A087WS18;J3QP81;A0A087WQ31;Q80TV8-2;A0A0A6YXZ1","Clasp1"
1.00056520309212,31.0004824808714,7.60813537285581,6.2683947937938e-06,0.000828950672642675,4.15784162110682,"Q91W50;Q8JZN2;A0A0G2JF72","Csde1"
1.625743072145,29.6758979448802,7.57807377894459,6.52350163968379e-06,0.000828950672642675,4.12277749501418,"F7ACR9;F6Q750","Macf1"
0.976882254885926,29.772629318866,7.43327958395236,7.91746793588957e-06,0.000939011697196502,3.95203369103331,"O54724","Ptrf"
