"logFC","AveExpr","t","P.Value","adj.P.Val","B","ProtID","GeneID"
2.47716177550164,32.1734193630733,17.9493332477476,4.92215896312237e-10,8.75652079539469e-07,10.9928704997438,"P27546","Map4"
2.42175947142444,30.1917888203667,13.7317030048958,1.06426101111399e-08,9.46660169385897e-06,9.1488022396023,"Q6A065;H7BX26","Cep170"
2.35021473842133,29.6758979448802,10.9550524860125,1.32699394100336e-07,7.54711623668982e-05,7.34045223013571,"F7ACR9;F6Q750","Macf1"
7.98605123085831,23.1105036701794,10.7120804272802,1.69693451077905e-07,7.54711623668982e-05,7.15138957874786,"Q9Z0H8-2;Q9Z0H8","Clip2"
4.7450187243994,26.782824177357,10.466337765685,2.1864101105949e-07,7.77924717349666e-05,6.95432745086759,"Q3V1H1","Ckap2"
-11.5652824066312,29.282279647293,-10.1082905242318,3.19107831631501e-07,8.16216049820826e-05,6.65626950305408,"Q7TRJ6","Olfr118"
6.47738481171362,24.5191725088151,10.0164447732949,3.52221997387382e-07,8.16216049820826e-05,6.57765365107711,"A0A087WQF1;E9QKH0;E9Q6L0;A0A087WQ95;A0A087WRE8;E9QNY9;A0A087WP42;A0A087WRK0;A0A087WNW8;Q80TV8;A0A087WS18;J3QP81;A0A087WQ31;Q80TV8-2;A0A0A6YXZ1","Clasp1"
1.31227113143357,31.0004824808714,9.97829664971678,3.67044879065014e-07,8.16216049820826e-05,6.54473569053975,"Q91W50;Q8JZN2;A0A0G2JF72","Csde1"
1.66947623297959,30.5296770772036,9.86737778183417,4.14081582588053e-07,8.18501261582385e-05,6.44813105815818,"Q7TPR4","Actn1"
-6.73193300610187,24.166236456328,-9.43695180457903,6.68081461732924e-07,0.000118851692042287,6.06033214737213,"Q3U1T3;Q3U1T3-2","Brms1l"
1.51692702240621,29.9579028110394,8.89813685273793,1.24611700845122e-06,0.000201531105275884,5.54447463515248,"P97855","G3bp1"
6.3652990353721,21.5532152748903,8.54214860805819,1.91134649922095e-06,0.000283357118509506,5.18399414219062,"Q6R891;Q6R891-2","Ppp1r9b"
-1.0815073949851,34.13716910948,-8.22716971286644,2.82202396261747e-06,0.000361813363284221,4.85130415204051,"F7DBB3;Q3URZ6","Ahnak2"
3.35294181044979,26.8803703896787,8.22005585153443,2.84732270150596e-06,0.000361813363284221,4.84363710055062,"Q922J3;Q922J3-2;D3Z2Z1;F8WIA1;D3Z3M7;F6RCU2;Q8C0S5","Clip1"
-0.769274508617102,37.6413196609627,-7.75302890014262,5.17973717574264e-06,0.000614316829043077,4.32501121178291,"E9Q616","Ahnak"
7.42959379328016,23.8155704024052,7.69074962922592,5.62064810505377e-06,0.000624945811180666,4.25352809707926,"A0A0R4J1L9;Q5HZI1;A0A0R4J147;Q5HZI1-4;A0A0R4J0N9;Q5HZI1-2;Q5HZI1-3","Mtus1"
-1.17665757363182,30.6744762098142,-7.6224169679884,6.15095137213633e-06,0.000627310349948533,4.1744537333086,"G3X922;D4AFX7","Dnajc13"
-0.82030822984915,31.2412283371693,-7.59871713610407,6.34715362511163e-06,0.000627310349948533,4.14687025841838,"Q9D0I9","Rars"
1.08277076071172,33.1503866122932,7.48048695770939,7.43095159658806e-06,0.000695771731070009,4.0080404012031,"Q61937;Q9DAY9;Q5SQB0;Q5SQB5","Npm1"
-1.28975550261831,29.8091682823767,-7.36617334861625,8.66843395620662e-06,0.000752005187735589,3.87185041730192,"Q8BML9;D3Z158","Qars"
0.829699695888195,32.9398042586504,7.34708663045035,8.89565186932507e-06,0.000752005187735589,3.84892175871562,"P09405","Ncl"
6.82775017901633,22.7674909588187,7.3143989759118,9.2996706746391e-06,0.000752005187735589,3.80952792699065,"D6RII3;Q05BC3-2;Q05BC3;D3Z4J9;Q05BC3-3","Eml1"
4.12054291498986,24.707897528011,7.21493370741329,1.06541256753095e-05,0.000824073459842416,3.68866880534877,"Q640M1","Utp14a"
2.06113880938494,26.7534815677273,7.10342156634512,1.2426771428873e-05,0.000921134432165209,3.55138999884151,"Q61166","Mapre1"
0.919713326044146,29.772629318866,6.99827052378098,1.43883623179103e-05,0.000990678686113544,3.42019968640666,"O54724","Ptrf"
-1.40339059287359,28.8016901329539,-6.99380153425271,1.44787216632671e-05,0.000990678686113544,3.41458629197113,"B1AUX2;Q61191","Hcfc1"
3.03050980705726,26.6411937672303,6.96225062195712,1.51341084818623e-05,0.000994543865748184,3.37486805739993,"H3BJX8;Q60875;Q60875-4;Q60875-5;H3BKH9;H3BJ40;H3BJ45;H3BJU7","Arhgef2"
-3.7423278051507,20.2129227174443,-6.93827219241082,1.56533042388697e-05,0.000994543865748184,3.3445794112021,"E9Q2B0;Q8BMQ2-2;Q8BMQ2","Gtf3c4"
2.09792051488375,27.75438091024,6.90013765238397,1.6518471579e-05,0.00101332279100142,3.29622537090654,"Q7TSC1;G3UX48","Prrc2a"
-1.32452601761459,29.0310547045851,-6.8337862024796,1.81474674628011e-05,0.00106845302388765,3.21155243508726,"E9PYB0","Ahnak2"
5.06505801384869,23.8506289260658,6.81578382298196,1.86183494887673e-05,0.00106845302388765,3.18846036219147,"Q8R080","Gtse1"
3.22163598403303,25.8553130555288,6.74712831798992,2.05370340027155e-05,0.0011387130276629,3.09992727915152,"P70279;A2ALA0","Surf6"
-4.94322055832442,22.3809949427722,-6.72752070050859,2.11228386244384e-05,0.0011387130276629,3.0745065084862,"P97825","Hn1"
1.07161624716223,28.575774910689,6.68499761458393,2.24552294729075e-05,0.00115043564803978,3.01916777329227,"E9Q586;E9Q3M3;O08788-2;O08788;D3YX34","Dctn1"
